Id,FormId,Name,Data,InstanceId
61afb6a7be8972e0edbaef1c,Q24,Recursos Minerais,"{""q2401"":""Luanda"",""q2402"":""Luanda"",""q2403"":""Sambizanga"",""q2404"":""Santo Rosa"",""q2405"":""AC"",""q2406"":""Zinco"",""q2407"":""Sub-Solo"",""q2408"":""12,12"",""q2409"":""1638905502509-nova.jpg"",""q2410"":""1638905505832-nova.jpg"",""q2411"":""Sim"",""q2412"":""Não"",""q2413"":""Obs""}",uuid:7b095465-e967-4253-a678-262259af014b
61afba06be8972e0edbaef2e,Q27,Áreas potencialmente minadas,"{""q2701"":""Luanda"",""q2702"":""Luanda"",""q2703"":""Sambizanga"",""q2704"":""Lixeira"",""q2705"":""Naldio"",""q2706"":""123,123"",""q2707"":""1638906363190-nova.jpg"",""q2708"":""1638906366669-nova.jpg"",""q2709"":""1234"",""q2710"":""Obs""}",uuid:66e7ba55-9b1b-4668-816d-b4bbb9635d4e
61afc180be8972e0edbaef42,Q11,Demografia,"{""q1101"":""Luanda"",""q1102"":""Luanda"",""q1103"":""Sambizanga"",""q1104"":""Santo Rosa"",""q1105"":""AS"",""q1106"":""Sim"",""q1107"":""13"",""q1108"":""12"",""q1109"":25,""q1110"":""24"",""q1111"":""5"",""q1112"":""65"",""q1113"":""12"",""q1114"":""10"",""q1115"":""14"",""q1116"":""145"",""q1117"":""256"",""q1118"":""133"",""q1119"":""567"",""q1120"":""13"",""q1121"":""124"",""q1122"":""76"",""q1124"":""32"",""q1125"":""34"",""q1126"":""12"",""q1127"":""14"",""q1128"":""13"",""q1129"":""15"",""q1130"":""43"",""q1131"":""64"",""q1132"":""231"",""q1133"":""123"",""q1134"":""132"",""q1135"":""122"",""q1136"":""134"",""q1139"":""23"",""q1140"":""24"",""q1141"":""65"",""q1142"":""432"",""q1143"":""132"",""q1144"":""12"",""q1145"":""676"",""q1146"":""443"",""q1147"":""185"",""q1148"":""876"",""q1149"":""121"",""q1150"":""132"",""q1151"":""119"",""q1153"":""12"",""q1154"":""132"",""q1155"":""43"",""q1156"":""132"",""q1157"":""543"",""q1158"":""632"",""q1159"":""11"",""q1160"":""123"",""q1161"":""321"",""q1162"":""121"",""q1163"":""765"",""q1164"":""543"",""q1165"":""312"",""q1168"":""6"",""q1169"":""8"",""q1170"":""3"",""q1171"":""4"",""q1172"":""Obs""}",uuid:76a4e48a-f2be-4bcd-88fe-9a705783da4c
61b0a9d0be8972e0edbaef64,Q03,Aldeia / Bairro,"{""q301"":""Cabinda"",""q302"":""Cabinda"",""q303"":""Cabinda"",""q304"":""Ntendequele"",""q305"":""Nlaios"",""q306"":""19.928932932, 9.923838283"",""q307"":""Ilvan Joaquim"",""q308"":""927437432"",""q309"":""naldiocj@gmail.com"",""q310"":""...."",""q311"":""92.33"",""q312"":""Muito Bom""}",uuid:25b058fa-0782-44da-902d-122224b53ac6
61c33a286cfdd7edff7cdcd9,Q05,Cargos de Direcção e Chefia da Administração Municipal,"{""q501"":""Luanda"",""q502"":""Luanda"",""q503"":"""",""q504"":""Naldio Joaquim"",""q505"":""10178921"",""q506"":""Administração Municipal"",""q507"":"""",""q508"":""A"",""q509"":""2021-12-22"",""q510"":""Masculino"",""q511"":"""",""q512"":""2021-12-22"",""q513"":""Luanda"",""q514"":""Cazenga"",""q515"":""Medicina e Enfermagem"",""q516"":""Mestrado"",""q517"":"""",""q518"":"""",""q519"":"""",""q520"":""Técnico Superior"",""q521"":""Contrato de trabalho"",""q522"":""Definitivo"",""q523"":""Direcção Municipal de Promoção do Desenvolvimento Economico Integrado"",""q524"":"""",""q525"":"""",""q526"":"""",""q527"":""""}",uuid:037c7cd2-1652-4889-a047-48b5fae02c1d
61c352e36cfdd7edff7cdcea,Q06,Funcionários da Administração Municipal,"{""q601"":""Luanda"",""q602"":""Luanda"",""q603"":"""",""q604"":""Andre Paulo"",""q605"":""101918212"",""q606"":""Administração Municipal"",""q607"":"""",""q608"":"""",""q609"":"""",""q610"":""Masculino"",""q611"":""2021-12-22"",""q612"":""Luanda"",""q613"":"""",""q614"":"""",""q615"":""Doutoramento"",""q616"":"""",""q617"":"""",""q618"":""Técnico Superior"",""q619"":""Contrato de trabalho"",""q620"":""Definitivo"",""q621"":""OK""}",uuid:4c7bf112-f40d-43a6-9c75-75eef1e8bd8c
61c35b9b6cfdd7edff7cdcf8,Q09,Conselho Municipal de Vigilância Comunitária (CMVC),"{""q901"":""Luanda"",""q902"":""Luanda"",""q903"":"""",""q904"":""15"",""q905"":""20"",""q906"":0,""q907"":""4"",""q908"":""A, B, C, D"",""q909"":""Sim"",""q910"":""10"",""q911"":""Sim"",""q912"":""Sim"",""q913"":""A""}",uuid:427dea38-ca0c-49e1-88ba-8405af08e3a5
61c36327feb141820273dbbc,Q10,Autoridades Tradicionais,"{""q1001"":""Luanda"",""q1002"":""Luanda"",""q1003"":""Sambizanga"",""q1004"":""Santo Rosa"",""q1005"":"""",""q1006"":""Ana Paula"",""q1007"":""927127040"",""q1008"":"""",""q1009"":""2021-12-08"",""q1010"":""Feminino"",""q1011"":""Princesa"",""q1012"":"""",""q1013"":""2021-12-17"",""q1014"":""Nenhum"",""q1015"":""Sim"",""q1016"":""Sim"",""q1017"":""OK""}",uuid:3ff03eae-718d-4bbc-8c90-56bd6325b581
61c36beab0a9ac92659a4ab2,Q12,Fundação do Município,"{""q1201"":""Luanda"",""q1202"":""Luanda"",""q1203"":"""",""q1204"":""2020"",""q1205"":""2021"",""q1206"":""2021-12-15"",""q1207"":""Moral aberta"",""q1208"":""Naldio Joaquim, Andre Paulo"",""q1209"":""Ana Paula"",""q1210"":""Gloria pires""}",uuid:6ddf950c-f960-43dd-beab-6bc1761cb01f
61c372ddb0a9ac92659a4ac3,Q13,Acontecimentos Históricos,"{""q1301"":""Luanda"",""q1302"":""Luanda"",""q1303"":""Sambizanga"",""q1304"":""Santo Rosa"",""q1305"":"""",""q1306"":""2021-12-15"",""q1307"":""Quebas Tanga"",""q1308"":""Mestre dangui""}",uuid:cd49c693-187b-4446-a6f0-7cabf1ea980e
61c3872b597ba2fe5b109f6f,Q14,Personalidades,"{""q1401"":""Luanda"",""q1402"":""Luanda"",""q1403"":""Sambizanga"",""q1404"":""Santo Rosa"",""q1405"":"""",""q1406"":""Marta Carla"",""q1407"":""2021-12-08"",""q1408"":""2010 até 2011"",""q1409"":""Empregou muita gente"",""q1410"":""Compra de teste""}",uuid:a8784217-a6bb-488a-9644-5ffdaf6c2086
61c46fb5597ba2fe5b109f87,Q17,Climatologia,"{""q1701"":""Luanda"",""q1702"":""Luanda"",""q1703"":""Sambizanga"",""q1704"":""Santo Rosa"",""q1705"":"""",""q1706"":""Tropical Húmido"",""q1707"":""Características climáticas mais evidentes no local"",""q1708"":""Duração típica da época das chuvas"",""q1709"":""Duração típica da época de seca"",""q1710"":""Meses da época das chuvas"",""q1711"":""Meses da época de seca"",""q1712"":""Sim"",""q1713"":""50"",""q1715"":""2021-12-16"",""q1714"":""Sim"",""q1716"":""2021-12-25"",""q1717"":""ok""}",uuid:b7c53114-d457-492d-9956-de7ea85115bb
61c4a9ec597ba2fe5b109f99,Q18,Meteorologia,"{""q1801"":""Luanda"",""q1802"":""Luanda"",""q1803"":""Sambizanga"",""q1804"":""Santo Rosa"",""q1805"":"""",""q1806"":""2020"",""q1807"":""5"",""q1808"":""8"",""q1809"":""2"",""q1810"":""19"",""q1811"":""15"",""q1812"":""20"",""q1813"":""55"",""q1815"":""2"",""q1814"":""3"",""q1816"":""5"",""q1817"":""6"",""q1818"":""5"",""q1819"":""8"",""q1820"":""9"",""q1821"":""10"",""q1822"":""11"",""q1823"":""12"",""q1824"":""13"",""q1825"":""14"",""q1826"":""5"",""q1827"":""6"",""q1828"":""8"",""q1829"":""9"",""q1830"":""10"",""q1831"":""11"",""q1832"":""12"",""q1833"":""11"",""q1834"":""14"",""q1835"":""15"",""q1836"":""16"",""q1837"":""14"",""q1838"":""11"",""q1839"":""1"",""q1840"":""2"",""q1841"":""3"",""q1842"":""2"",""q1843"":""5"",""q1844"":13.833333333333334,""q1845"":9,""q1846"":8.166666666666666,""q1847"":8.583333333333332,""q1848"":""OK""}",uuid:af1bd9ca-8161-4d88-b3bb-daf8ced27ed1
61c4c50752fa4c8b8f11aff9,Q19,Solos,"{""q1901"":""Luanda"",""q1902"":""Luanda"",""q1903"":""Sambizanga"",""q1904"":""Santo Rosa"",""q1905"":"""",""q1906"":""Argiloso"",""q1907"":""Seca"",""q1908"":""Presença de Vegetação"",""q1909"":""Ok""}",uuid:311c82d6-1e1c-4919-8a46-3e7478df5497
61c4cea552fa4c8b8f11b009,Q21,Fauna,"{""q2101"":""Luanda"",""q2102"":""Luanda"",""q2103"":""Sambizanga"",""q2104"":""Santo Rosa"",""q2105"":"""",""q2106"":""Gambao"",""q2107"":""Ave"",""q2108"":""Risco de extinção no local"",""q2109"":""Gaspar""}",uuid:2dfb4f01-c15b-4796-831a-5dadd94f9059
61c4cf4352fa4c8b8f11b01a,Q22,Flora,"{""q2201"":""Luanda"",""q2202"":""Luanda"",""q2203"":""Sambizanga"",""q2204"":""Santo Rosa"",""q2205"":"""",""q2206"":""Floresta Equatorial"",""q2207"":""Pomodora"",""q2208"":""Compras""}",uuid:56187202-f118-4cb7-adc1-e8db629dfad4
61c4d06252fa4c8b8f11b02c,Q23,Recursos Piscatórios,"{""q2301"":""Luanda"",""q2302"":""Luanda"",""q2303"":""Sambizanga"",""q2304"":""Santo Rosa"",""q2305"":"""",""q2306"":""Sim"",""q2307"":""comum das espéci"",""q2308"":""Sim"",""q2309"":"" de rio e lagoa identificadas"",""q2310"":""Sim"",""q2311"":""cies de peixe de loca"",""q2312"":""Observações\n""}",uuid:b5f62d55-1847-4e44-9f59-c478ec29982b
61c4d0ff52fa4c8b8f11b03e,Q24,Recursos Minerais,"{""q2401"":""Luanda"",""q2402"":""Luanda"",""q2403"":""Sambizanga"",""q2404"":""Santo Rosa"",""q2405"":"""",""q2406"":""Ana Paula"",""q2407"":""Solo"",""q2408"":""0, 0"",""q2409"":"""",""q2410"":"""",""q2411"":""Sim"",""q2412"":""Sim"",""q2413"":""Ana Paula""}",uuid:6cb565c4-86cb-4fb0-888f-93f72b1c0f03
61c4d1e152fa4c8b8f11b052,Q25,Áreas Protegidas,"{""q2501"":""Luanda"",""q2502"":""Luanda"",""q2503"":""Sambizanga"",""q2504"":""Santo Rosa"",""q2505"":"""",""q2506"":""Manga Madura"",""q2507"":""Parque Nacional"",""q2508"":""0, 0"",""q2509"":""99.92"",""q2510"":"""",""q2511"":"""",""q2512"":"""",""q2513"":"""",""q2514"":"""",""q2515"":""Ola mundo""}",uuid:a47a1f00-07b0-4cca-ae7c-ebaf5f64c5f0
61c4d55952fa4c8b8f11b063,Q28,Indicadores de Segurança Alimentar,"{""q2801"":""Luanda"",""q2802"":""Luanda"",""q2803"":""Sambizanga"",""q2804"":""Santo Rosa"",""q2805"":"""",""q2806"":""6"",""q2807"":""4"",""q2808"":""2"",""q2809"":""5"",""q2810"":""7"",""q2811"":""6"",""q2812"":""9"",""q2813"":""10"",""q2814"":""11""}",uuid:9ae9a9e8-945b-4768-9221-235c4bee0d11
61c4e1c952fa4c8b8f11b075,Q32,Educação e Ensino: Indicadores do Município,"{""q3201"":""Luanda"",""q3202"":""Luanda"",""q3203"":""Sambizanga"",""q3204"":""Santo Rosa"",""q3205"":"""",""q3206"":""5"",""q3207"":""3"",""q3208"":""2"",""q3209"":""6"",""q3210"":""7"",""q3211"":""8"",""q3212"":""9"",""q3213"":""10"",""q3214"":""OK""}",uuid:0bbd238d-9035-4d97-a179-a7cb93fdd05d
61c599dd52fa4c8b8f11b08a,Q33,Educação e Ensino: Profissionais de Educação do Município,"{""q3301"":""Luanda"",""q3302"":""Luanda"",""q3303"":"""",""q3304"":""Andre Jorge"",""q3305"":""Escola"",""q3306"":""2021-12-17"",""q3307"":""Anta ngola"",""q3308"":"""",""q3309"":""Masculino "",""q3310"":""2021-12-02"",""q3311"":""Bengo"",""q3312"":""Nambuangongo"",""q3313"":""TI"",""q3314"":""Doutoramento"",""q3315"":""upra"",""q3316"":""Nenhuma"",""q3317"":""Técnico Superior"",""q3318"":""Contrato de trabalho"",""q3319"":""Definitivo "",""q3320"":""Ana""}",uuid:0aaa5bf7-7366-4e70-aabe-1ed5bd23b42a
61c5b235086d0eac7de1332e,Q65,Saneamento Básico,"{""q6501"":""Luanda"",""q6502"":""Luanda"",""q6503"":""Sambizanga"",""q6504"":"""",""q6505"":""Sim"",""q6506"":""Sim"",""q6507"":""Sim"",""q6508"":""Sim"",""q6509"":""Sim"",""q6510"":""Sim"",""q6511"":""APA"",""q6512"":""Diária"",""q6513"":""Aterro sanitário"",""q6514"":""Sim"",""q6515"":"""",""q6516"":""Sim"",""q6517"":"""",""q6518"":""PAPA"",""q6519"":""IOP""}",uuid:8eccaab5-3af5-4d31-b5d2-4fd838048e09
61c5c195086d0eac7de13341,Q34,Educação e Ensino: Alfabetização e Educação de Jovens Adultos,"{""q3401"":""Luanda"",""q3402"":""Luanda"",""q3403"":""Sambizanga"",""q3404"":""Santo Rosa"",""q3405"":"""",""q3406"":""6"",""q3407"":""6"",""q3408"":""7"",""q3409"":""5"",""q3410"":""7"",""q3411"":""8"",""q3412"":""9"",""q3413"":""8"",""q3414"":""9"",""q3415"":""11"",""q3416"":""OK""}",uuid:1fc020bb-0d96-4372-9823-213f0d76ee92
61c5e447086d0eac7de1335f,Q40,Saúde: Indicadores do Município,"{""q4001"":""Luanda"",""q4002"":""Luanda"",""q4003"":""Sambizanga"",""q4004"":""Santo Rosa"",""q4005"":"""",""q4006"":""8"",""q4007"":""6"",""q4008"":""15"",""q4009"":""17"",""q4010"":""17"",""q4011"":""66"",""q4012"":""34"",""q4013"":""6"",""q4014"":""10"",""q4015"":""6"",""q4016"":""7"",""q4017"":""8"",""q4018"":""5"",""q4019"":""7"",""q4020"":""11"",""q4021"":""66"",""q4022"":""77"",""q4023"":null,""q4024"":null,""q4025"":null,""q4026"":""Sim"",""q4027"":""Sim"",""q4028"":""6"",""q4029"":""6"",""q4030"":""8"",""q4031"":""99"",""q4032"":""82"",""q4033"":""""}",uuid:dc1fe52b-1957-4bda-aef4-7deaf17ba5e5
61c5f727086d0eac7de13377,Q41,Saúde: Profissionais de Saúde do Município,"{""q4101"":""Luanda"",""q4102"":""Luanda"",""q4103"":"""",""q4104"":""Ana Parca"",""q4105"":""Unidade de Saúde"",""q4106"":""2021-12-02"",""q4107"":""UAOD"",""q4108"":""Masculino"",""q4109"":""2021-12-25"",""q4110"":""Bengo"",""q4111"":""Nambuangongo"",""q4112"":""Manda"",""q4113"":""Mestrado"",""q4114"":""FAR"",""q4115"":""AS"",""q4116"":""Técnico Superior"",""q4117"":""Contrato de trabalho"",""q4118"":""Definitivo"",""q4119"":""cCO""}",uuid:341ec757-ad24-4087-9b2f-145a3d16614c
61c5fffd086d0eac7de1338b,Q42,Saúde: Malnutrição,"{""q4201"":""Luanda"",""q4202"":""Luanda"",""q4203"":"""",""q4204"":""5"",""q4205"":""14"",""q4206"":""10"",""q4207"":""8"",""q4208"":""4"",""q4209"":""6"",""q4210"":496,""q4211"":""7"",""q4212"":""8"",""q4213"":""3"",""q4214"":""8"",""q4215"":""9"",""q4216"":""10"",""q4217"":510,""q4218"":""ok""}",uuid:7c613c94-c700-4a06-b574-51f724bb7588
61c64569086d0eac7de133a1,Q44,Protecção Social: Indicadores do Município,"{""q4401"":""Luanda"",""q4402"":""Luanda"",""q4403"":"""",""q4404"":""7"",""q4405"":""6"",""q4406"":6,""q4407"":""8"",""q4408"":""9"",""q4409"":17,""q4410"":""7"",""q4411"":""2"",""q4412"":9,""q4413"":""3"",""q4414"":""7"",""q4415"":0,""q4416"":""8"",""q4417"":""6"",""q4418"":0,""q4419"":""6"",""q4420"":""3"",""q4421"":""-1"",""q4422"":""3"",""q4423"":""1"",""q4424"":""5"",""q4425"":""-5"",""q4426"":""8"",""q4427"":""2"",""q4428"":14,""q4429"":""1"",""q4430"":""1"",""q4431"":0,""q4432"":""4"",""q4433"":""6"",""q4434"":4,""q4435"":""8"",""q4436"":""5"",""q4437"":4,""q4438"":""6"",""q4439"":""3"",""q4440"":""5"",""q4441"":9,""q4442"":""OK""}",uuid:07b841c5-e1c2-472d-aefc-ef66971a5efb
